Age,Height,Weight,IR,PAC,SHO,PAS,DRI,DEF,PHY,Hits,Joined_Year,Contract_End,Best Position_CB,BMI,OVA
0.28,0.34999999999999964,0.5,1,0.72,0.67,0.64,0.73,0.52,0.63,0.0011906179307060365,2017,2023,0,0.5648367346938776,70
0.31999999999999995,0.6749999999999998,0.8250000000000002,1,0.72,0.7,0.6,0.68,0.52,0.67,0.0005953089653530182,2016,2022,0,0.5971819827976466,70
0.5599999999999999,0.5499999999999998,0.6499999999999999,1,0.84,0.67,0.43,0.65,0.36,0.74,0.0003571853792118109,2020,2022,0,0.5408559527008869,70
0.6,0.875,0.9500000000000002,1,0.34,0.48,0.58,0.52,0.69,0.76,0.0009524943445648292,2020,2022,1,0.5425682007496879,70
0.28,0.75,0.7250000000000001,1,0.68,0.66,0.61,0.71,0.29,0.72,0.0004762471722824146,2020,2025,0,0.44886447739919455,70
0.36,0.2999999999999998,0.4500000000000002,1,0.72,0.52,0.67,0.64,0.65,0.74,0.0004762471722824146,2020,2021,0,0.5570157706572223,70
0.36,0.6749999999999998,0.625,1,0.52,0.48,0.64,0.64,0.69,0.7,0.000714370758423622,2019,2022,0,0.4178927116342239,70
0.4,0.47499999999999964,0.5750000000000002,1,0.7,0.71,0.69,0.7,0.57,0.65,0.0,2020,2022,0,0.5319074074074075,70
0.31999999999999995,0.25,0.2250000000000001,1,0.9,0.59,0.59,0.76,0.36,0.52,0.0010715561376354328,2017,2022,0,0.3586753189015426,70
0.64,0.6749999999999998,0.7000000000000002,1,0.64,0.55,0.6,0.69,0.72,0.73,0.0010715561376354328,2020,2022,1,0.48512618832050736,70
0.16000000000000003,0.8250000000000002,0.75,1,0.75,0.35,0.42,0.4,0.72,0.71,0.00023812358614120726,2019,2023,1,0.41393878201721757,70
0.28,0.6499999999999995,0.625,1,0.6,0.54,0.62,0.63,0.68,0.77,0.004167162757471128,2019,2023,0,0.43711930567073676,70
0.28,0.5750000000000002,0.625,1,0.74,0.69,0.58,0.69,0.3,0.78,0.000714370758423622,2020,2024,0,0.4966918714555766,70
0.36,0.5750000000000002,0.5250000000000001,1,0.68,0.5,0.61,0.63,0.7,0.69,0.0015478033099178474,2020,2023,1,0.40310727788279777,70
0.4,0.375,0.42500000000000004,1,0.72,0.47,0.58,0.68,0.66,0.72,0.00023812358614120726,2019,2022,0,0.4661415289256201,70
0.5599999999999999,0.20000000000000018,0.15000000000000013,1,0.78,0.62,0.68,0.75,0.59,0.58,0.0005953089653530182,2018,2022,0,0.31675098911102584,70
0.5599999999999999,0.625,0.6750000000000003,1,0.64,0.35,0.46,0.51,0.69,0.79,0.00011906179307060365,2018,2021,1,0.5024482599144409,70
0.7200000000000001,0.6749999999999998,0.6499999999999999,1,0.72,0.66,0.65,0.74,0.37,0.72,0.00011906179307060365,2020,2022,0,0.4403038705296518,70
0.4800000000000001,0.2999999999999998,0.4750000000000001,1,0.81,0.51,0.63,0.72,0.64,0.67,0.0005953089653530182,2017,2021,0,0.5834817401182801,70
0.36,0.2999999999999998,0.30000000000000004,1,0.85,0.66,0.62,0.74,0.28,0.52,0.002024050482200262,2018,2022,0,0.3982199538908753,70
0.24,0.3250000000000002,0.375,1,0.79,0.65,0.72,0.77,0.43,0.68,0.0028574830336944874,2020,2023,0,0.4563845950587926,70
0.4800000000000001,0.6499999999999995,0.5,1,0.49,0.16,0.34,0.5,0.71,0.72,0.0008334325514942256,2018,0,1,0.3238618490663159,70
0.68,0.47499999999999964,0.625,1,0.59,0.48,0.65,0.58,0.68,0.68,0.00011906179307060365,2020,2020,0,0.5808024691358027,70
0.6,0.27499999999999947,0.2250000000000001,1,0.78,0.69,0.59,0.78,0.26,0.59,0.00023812358614120726,2020,2022,0,0.3385749053542457,70
0.19999999999999996,0.375,0.42500000000000004,1,0.73,0.58,0.68,0.72,0.59,0.7,0.006548398618883201,2017,2022,0,0.4661415289256201,70
0.4800000000000001,0.6499999999999995,0.625,1,0.62,0.74,0.57,0.65,0.26,0.68,0.0003571853792118109,2019,2022,0,0.43711930567073676,70
0.44000000000000006,0.625,0.6499999999999999,1,0.63,0.41,0.59,0.53,0.69,0.75,0.00130967972377664,2011,2021,1,0.47955254942767955,70
0.24,0.5249999999999995,0.5250000000000001,1,0.74,0.66,0.66,0.74,0.61,0.75,0.0017859268960590546,2017,2022,0,0.44240128003864276,70
0.6,0.34999999999999964,0.5,1,0.54,0.6,0.68,0.67,0.67,0.68,0.0003571853792118109,2020,2022,0,0.5648367346938776,70
0.5199999999999999,0.6749999999999998,0.6499999999999999,1,0.7,0.52,0.6,0.6,0.7,0.74,0.0,2019,2022,1,0.4403038705296518,70
0.5199999999999999,0.3250000000000002,0.27500000000000013,1,0.81,0.54,0.58,0.67,0.64,0.75,0.0008334325514942256,2020,2022,0,0.35173404676971876,70
0.19999999999999996,0.25,0.3500000000000001,1,0.82,0.46,0.55,0.69,0.66,0.62,0.0055959042743183715,2016,2021,0,0.4941187031907255,70
0.4,0.6499999999999995,0.6750000000000003,1,0.66,0.67,0.67,0.71,0.42,0.75,0.0004762471722824146,2019,2021,0,0.48242228831250533,70
0.4,0.5750000000000002,0.7250000000000001,1,0.65,0.26,0.59,0.63,0.71,0.75,0.0005953089653530182,2020,2023,1,0.5902764650283554,70
0.16000000000000003,0.5999999999999996,0.6000000000000001,1,0.62,0.4,0.6,0.66,0.68,0.62,0.010953684962495535,2018,0,0,0.45336815193571955,70
0.36,0.47499999999999964,0.6499999999999999,1,0.68,0.39,0.62,0.68,0.66,0.66,0.000714370758423622,2016,2021,0,0.6052500000000003,70
0.64,0.5499999999999998,0.5,1,0.65,0.66,0.72,0.71,0.61,0.76,0.0,2020,2024,0,0.39894069694526557,70
0.4,0.3250000000000002,0.42500000000000004,1,0.76,0.59,0.69,0.74,0.49,0.57,0.0008334325514942256,2019,2021,0,0.5087098692033296,70
0.31999999999999995,0.5999999999999996,0.6750000000000003,1,0.78,0.71,0.54,0.63,0.55,0.84,0.00261935944755328,2016,2023,0,0.5227998539079619,70
0.4800000000000001,0.27499999999999947,0.375,1,0.88,0.52,0.61,0.7,0.63,0.66,0.0010715561376354328,2020,2022,0,0.4992225527312064,70
0.36,0.6499999999999995,0.6750000000000003,1,0.54,0.3,0.45,0.5,0.69,0.78,0.0004762471722824146,2019,2021,1,0.48242228831250533,70
0.44000000000000006,0.17499999999999982,0.3500000000000001,1,0.9,0.6,0.64,0.72,0.44,0.54,0.0,2020,2025,0,0.5614689625850346,70
0.64,0.875,0.7749999999999999,1,0.7,0.67,0.73,0.71,0.57,0.68,0.0,2017,2022,0,0.39823511037067916,70
0.5599999999999999,0.7249999999999996,0.5750000000000002,1,0.54,0.7,0.51,0.64,0.32,0.77,0.0003571853792118109,2019,2023,0,0.33646260387811666,70
0.5599999999999999,0.25,0.375,1,0.79,0.69,0.61,0.71,0.37,0.68,0.0,2019,2025,0,0.5212073800485622,70
0.7200000000000001,0.7249999999999996,0.7749999999999999,2,0.69,0.7,0.69,0.68,0.35,0.71,0.0027384212406238837,2015,0,0,0.5119972299168978,70
0.5599999999999999,0.5249999999999995,0.4750000000000001,1,0.59,0.43,0.57,0.58,0.71,0.7,0.00130967972377664,2019,2021,1,0.39457493056394166,70
0.6,0.47499999999999964,0.5,1,0.77,0.35,0.46,0.54,0.7,0.73,0.0,2015,2024,1,0.4585648148148147,70
0.68,0.7999999999999998,1.0,2,0.7,0.66,0.72,0.71,0.41,0.7,0.0010715561376354328,2017,2021,0,0.6451750382560608,70
0.5199999999999999,0.5249999999999995,0.6750000000000003,1,0.6,0.58,0.65,0.59,0.66,0.7,0.0004762471722824146,2020,2022,0,0.5858803284627461,70
0.44000000000000006,0.6499999999999995,0.7000000000000002,1,0.72,0.52,0.66,0.65,0.65,0.8,0.0005953089653530182,2020,2022,0,0.5050737796333893,70
0.6,0.7999999999999998,0.8250000000000002,1,0.71,0.7,0.73,0.71,0.33,0.66,0.00011906179307060365,2020,2022,0,0.49632003543719305,70
0.31999999999999995,0.6499999999999995,0.75,1,0.52,0.34,0.42,0.52,0.73,0.63,0.0010715561376354328,2020,2023,1,0.5503767622751579,70
0.4,0.8250000000000002,0.8250000000000002,1,0.68,0.68,0.68,0.7,0.35,0.71,0.0004762471722824146,2018,0,0,0.47707779785311955,70
0.24,0.75,0.6750000000000003,1,0.69,0.66,0.65,0.71,0.32,0.69,0.0008334325514942256,2018,2023,0,0.4054391326992135,70
0.24,0.6499999999999995,0.6750000000000003,1,0.61,0.4,0.56,0.66,0.71,0.7,0.006548398618883201,2019,2022,1,0.48242228831250533,70
0.4800000000000001,0.5750000000000002,0.6750000000000003,1,0.7,0.66,0.64,0.74,0.39,0.7,0.0003571853792118109,2017,2024,0,0.5434841682419662,70
0.64,0.39999999999999947,0.25,1,0.79,0.68,0.69,0.74,0.64,0.66,0.00011906179307060365,2019,2021,0,0.2684134507963869,70
0.4800000000000001,0.6499999999999995,0.7749999999999999,1,0.71,0.48,0.46,0.52,0.68,0.83,0.0008334325514942256,2020,2023,1,0.573028253596042,70
0.5199999999999999,0.5249999999999995,0.5250000000000001,1,0.85,0.71,0.65,0.67,0.31,0.71,0.00011906179307060365,2019,2022,0,0.44240128003864276,70
0.31999999999999995,0.4500000000000002,0.625,1,0.59,0.61,0.62,0.66,0.71,0.76,0.000714370758423622,2014,2021,0,0.6027160513092602,70
0.24,0.6499999999999995,0.6750000000000003,1,0.59,0.35,0.51,0.56,0.7,0.74,0.0008334325514942256,2020,2024,1,0.48242228831250533,70
0.44000000000000006,0.47499999999999964,0.30000000000000004,1,0.73,0.5,0.65,0.68,0.66,0.7,0.0,2020,2023,0,0.2629845679012348,70
0.44000000000000006,0.375,0.20000000000000018,1,0.93,0.62,0.61,0.72,0.37,0.5,0.0014287415168472437,2020,2024,0,0.23599883780991737,70
0.64,0.47499999999999964,0.42500000000000004,1,0.72,0.66,0.7,0.75,0.37,0.55,0.00023812358614120726,2017,0,0,0.38522222222222235,70
0.4800000000000001,0.4500000000000002,0.5750000000000002,1,0.78,0.36,0.58,0.65,0.64,0.79,0.00011906179307060365,2019,2025,0,0.5532731500265289,70
0.36,0.5999999999999996,0.4750000000000001,1,0.78,0.68,0.62,0.7,0.32,0.6,0.0010715561376354328,2019,2023,0,0.33764864864864874,70
0.31999999999999995,0.2999999999999998,0.2250000000000001,1,0.8,0.38,0.61,0.69,0.63,0.62,0.000714370758423622,2020,2023,0,0.31882204550770155,70
0.5599999999999999,0.6499999999999995,0.8000000000000003,1,0.48,0.26,0.39,0.41,0.7,0.81,0.00023812358614120726,2019,2022,1,0.5956797449169264,70
0.5599999999999999,0.4249999999999998,0.375,1,0.68,0.49,0.65,0.62,0.65,0.71,0.00023812358614120726,2019,2025,0,0.375,70
0.5599999999999999,0.20000000000000018,0.20000000000000018,1,0.85,0.59,0.62,0.77,0.31,0.45,0.000714370758423622,2019,2021,0,0.37221823465564974,70
0.31999999999999995,0.7000000000000002,0.6499999999999999,1,0.63,0.32,0.42,0.42,0.72,0.71,0.0010715561376354328,2014,0,1,0.42114512471655363,70
0.16000000000000003,0.6749999999999998,0.75,1,0.61,0.52,0.53,0.48,0.71,0.73,0.000714370758423622,2019,2023,1,0.5299485061113629,70
0.31999999999999995,0.47499999999999964,0.42500000000000004,1,0.73,0.72,0.59,0.69,0.25,0.61,0.004405286343612335,2014,2023,0,0.38522222222222235,70
0.16000000000000003,0.4500000000000002,0.5250000000000001,1,0.64,0.68,0.69,0.75,0.55,0.68,0.0003571853792118109,2019,2023,0,0.5038302487437971,70
0.4800000000000001,0.7249999999999996,0.625,1,0.46,0.34,0.46,0.52,0.71,0.8,0.00023812358614120726,2019,2022,1,0.38034626038781183,70
0.44000000000000006,0.6749999999999998,0.75,1,0.47,0.28,0.41,0.53,0.71,0.79,0.0003571853792118109,2019,2022,1,0.5299485061113629,70
0.31999999999999995,0.4500000000000002,0.4750000000000001,1,0.82,0.51,0.61,0.62,0.65,0.71,0.0010715561376354328,2019,2024,0,0.4543873474610658,70
0.36,0.5999999999999996,0.8000000000000003,1,0.75,0.49,0.61,0.68,0.64,0.79,0.0008334325514942256,2019,2022,0,0.6385193571950329,70
0.5599999999999999,0.34999999999999964,0.3250000000000002,1,0.85,0.62,0.63,0.73,0.35,0.5,0.00023812358614120726,2018,2022,0,0.3837853061224492,70
0.36,0.6499999999999995,0.5250000000000001,1,0.7,0.66,0.61,0.62,0.68,0.83,0.004286224550541732,2020,2023,1,0.34651334038720005,70
0.28,0.34999999999999964,0.30000000000000004,1,0.85,0.61,0.62,0.74,0.31,0.53,0.007977140135730443,2013,2021,0,0.3579208163265306,70
0.4,0.7999999999999998,0.6750000000000003,1,0.43,0.33,0.41,0.51,0.72,0.67,0.0009524943445648292,2017,0,1,0.36873003302102103,70
0.7200000000000001,0.5,0.625,2,0.41,0.65,0.69,0.64,0.68,0.67,0.0011906179307060365,2020,2021,0,0.5592510912365314,70
0.44000000000000006,0.3250000000000002,0.3250000000000002,1,0.43,0.41,0.67,0.65,0.66,0.64,0.00023812358614120726,2020,2022,0,0.4040593209142558,70
0.64,0.5999999999999996,0.6000000000000001,1,0.72,0.64,0.72,0.68,0.46,0.7,0.00011906179307060365,2019,2023,0,0.45336815193571955,70
0.6,0.5999999999999996,0.5250000000000001,1,0.72,0.7,0.67,0.7,0.4,0.67,0.0,2020,2023,0,0.383936449963477,70
0.31999999999999995,0.5999999999999996,0.3250000000000002,1,0.71,0.61,0.66,0.67,0.64,0.74,0.002024050482200262,2018,2023,0,0.19878524470416337,70
0.44000000000000006,0.5750000000000002,0.7000000000000002,1,0.54,0.56,0.58,0.58,0.68,0.82,0.0,2018,2021,1,0.5668803166351608,70
0.16000000000000003,0.4500000000000002,0.4500000000000002,1,0.83,0.64,0.64,0.75,0.31,0.64,0.0010715561376354328,2019,2023,0,0.4296658968197,70
0.4800000000000001,0.4500000000000002,0.27500000000000013,1,0.76,0.69,0.65,0.71,0.52,0.65,0.0003571853792118109,2019,2021,0,0.2566157423301396,70
0.24,0.375,0.42500000000000004,1,0.91,0.58,0.63,0.7,0.57,0.69,0.003333730205976902,2018,2023,0,0.4661415289256201,70
0.6,0.5750000000000002,0.5250000000000001,1,0.64,0.59,0.63,0.66,0.7,0.71,0.00011906179307060365,2020,2021,0,0.40310727788279777,70
0.6,0.5750000000000002,0.42500000000000004,1,0.6,0.72,0.51,0.69,0.25,0.59,0.0,2020,2022,0,0.30952268431001895,70
0.64,0.8499999999999996,0.9250000000000003,1,0.7,0.69,0.62,0.7,0.42,0.71,0.0010715561376354328,2018,2021,0,0.5414549638395794,70
0.5199999999999999,0.7249999999999996,0.5750000000000002,1,0.73,0.67,0.57,0.79,0.3,0.63,0.0004762471722824146,2013,2021,0,0.33646260387811666,70
0.44000000000000006,0.7999999999999998,0.9250000000000003,1,0.46,0.32,0.45,0.45,0.7,0.79,0.00011906179307060365,2019,2022,1,0.5813800370479747,70
0.4,0.5249999999999995,0.25,1,0.85,0.66,0.65,0.71,0.54,0.57,0.00011906179307060365,2019,2022,0,0.1793563579277866,70
0.4800000000000001,0.25,0.3500000000000001,1,0.84,0.34,0.61,0.66,0.62,0.7,0.0,2016,2021,0,0.4941187031907255,70
0.36,0.9749999999999996,1.0,1,0.56,0.67,0.54,0.63,0.26,0.78,0.0014287415168472437,2018,2022,0,0.5062375000000001,70
0.44000000000000006,0.5999999999999996,0.7000000000000002,1,0.7,0.67,0.57,0.73,0.44,0.68,0.0004762471722824146,2019,2021,0,0.545943754565376,70
0.4,0.47499999999999964,0.5,1,0.64,0.61,0.67,0.68,0.66,0.73,0.000714370758423622,2012,0,0,0.4585648148148147,70
0.44000000000000006,0.5249999999999995,0.375,1,0.75,0.55,0.66,0.72,0.29,0.59,0.00011906179307060365,2020,2025,0,0.29892223161453946,70
0.4800000000000001,0.5999999999999996,0.5750000000000002,1,0.6,0.32,0.4,0.46,0.71,0.72,0.00023812358614120726,2017,2024,1,0.4302242512783052,70
0.31999999999999995,0.5249999999999995,0.5,1,0.7,0.67,0.67,0.68,0.45,0.69,0.0035718537921181092,2019,2023,0,0.4184881053012921,70
0.5599999999999999,0.5249999999999995,0.5750000000000002,1,0.34,0.55,0.63,0.65,0.68,0.7,0.0003571853792118109,2019,0,0,0.49022762951334364,70
0.44000000000000006,0.34999999999999964,0.42500000000000004,1,0.54,0.66,0.73,0.75,0.4,0.57,0.0005953089653530182,2019,2023,0,0.4872432653061227,70
0.44000000000000006,0.47499999999999964,0.4750000000000001,1,0.7,0.67,0.72,0.72,0.6,0.69,0.0003571853792118109,2020,0,0,0.43411728395061755,70
0.44000000000000006,0.625,0.6750000000000003,1,0.79,0.67,0.65,0.72,0.34,0.72,0.002024050482200262,2019,2021,0,0.5024482599144409,70
0.24,0.5499999999999998,0.5750000000000002,1,0.73,0.37,0.5,0.57,0.72,0.7,0.0015478033099178474,2017,2023,1,0.4698983248230759,70
0.31999999999999995,0.34999999999999964,0.42500000000000004,1,0.75,0.54,0.65,0.69,0.66,0.66,0.0008334325514942256,2015,0,0,0.4872432653061227,70
0.31999999999999995,0.4249999999999998,0.5250000000000001,1,0.65,0.52,0.64,0.59,0.69,0.71,0.0,2019,2023,0,0.5249999999999999,70
0.68,0.7000000000000002,0.5750000000000002,2,0.51,0.53,0.66,0.62,0.72,0.71,0.0008334325514942256,2020,2021,0,0.35462123120853306,70
0.7200000000000001,0.3250000000000002,0.40000000000000013,1,0.68,0.66,0.69,0.71,0.52,0.57,0.00011906179307060365,2011,0,0,0.4825472321310609,70
0.5199999999999999,0.47499999999999964,0.25,1,0.57,0.69,0.69,0.7,0.57,0.64,0.0008334325514942256,2017,0,0,0.21408950617283962,70
0.4,0.625,0.625,1,0.68,0.65,0.7,0.68,0.56,0.79,0.0005953089653530182,2019,2022,0,0.456656838940918,70
0.36,0.09999999999999964,0.125,1,0.75,0.58,0.7,0.72,0.61,0.55,0.0004762471722824146,2018,2021,0,0.370674931129477,70
0.44000000000000006,0.20000000000000018,0.17500000000000004,1,0.8,0.54,0.64,0.68,0.64,0.7,0.000714370758423622,2019,2022,0,0.3444846118833378,70
0.5199999999999999,0.39999999999999947,0.5,1,0.83,0.66,0.62,0.71,0.38,0.61,0.0,2020,2024,0,0.5212462893804461,70
0.4800000000000001,0.5499999999999998,0.4500000000000002,1,0.42,0.52,0.63,0.65,0.68,0.73,0.00023812358614120726,2017,2022,0,0.35163561169339164,70
0.24,0.39999999999999947,0.5,1,0.65,0.67,0.71,0.71,0.67,0.65,0.001904988689129658,2020,2025,0,0.5212462893804461,70
0.4800000000000001,0.25,0.27500000000000013,1,0.76,0.66,0.69,0.72,0.49,0.57,0.0,2020,2022,0,0.4128526726172159,70
0.36,0.7000000000000002,0.7749999999999999,1,0.63,0.7,0.56,0.64,0.3,0.84,0.0005953089653530182,2018,0,0,0.5320182805632543,70
0.4800000000000001,0.5249999999999995,0.5,1,0.79,0.5,0.61,0.6,0.65,0.75,0.00023812358614120726,2017,2024,0,0.4184881053012921,70
0.28,0.375,0.40000000000000013,1,0.76,0.65,0.68,0.74,0.32,0.56,0.0008334325514942256,2020,2023,0,0.4405701188016531,70
0.44000000000000006,0.7750000000000004,0.9250000000000003,1,0.63,0.47,0.49,0.56,0.69,0.78,0.0003571853792118109,2017,2025,1,0.6018120659722224,70
0.5599999999999999,0.34999999999999964,0.3250000000000002,1,0.59,0.55,0.63,0.63,0.66,0.74,0.0,2015,2023,0,0.3837853061224492,70
0.44000000000000006,0.4249999999999998,0.5750000000000002,1,0.74,0.69,0.63,0.67,0.5,0.75,0.0004762471722824146,2020,2022,0,0.575,70
0.5199999999999999,0.5999999999999996,0.5,1,0.54,0.36,0.55,0.61,0.7,0.74,0.0003571853792118109,2014,2021,1,0.36079254930606264,70
0.5599999999999999,0.5499999999999998,0.5750000000000002,1,0.77,0.66,0.66,0.72,0.45,0.65,0.000714370758423622,2020,2021,0,0.4698983248230759,70
0.44000000000000006,0.5750000000000002,0.625,1,0.71,0.7,0.56,0.64,0.38,0.75,0.00130967972377664,2020,2023,0,0.4966918714555766,70
0.31999999999999995,0.5750000000000002,0.42500000000000004,1,0.64,0.52,0.63,0.57,0.72,0.64,0.0,2019,2023,0,0.30952268431001895,70
0.16000000000000003,0.2999999999999998,0.25,1,0.74,0.64,0.68,0.74,0.32,0.47,0.00023812358614120726,2019,2023,0,0.3452880149687594,70
0.68,0.375,0.375,2,0.58,0.67,0.74,0.72,0.51,0.59,0.00023812358614120726,2019,2021,0,0.4149987086776863,70
0.44000000000000006,0.6749999999999998,0.625,1,0.68,0.69,0.7,0.71,0.5,0.7,0.000714370758423622,2013,2023,0,0.4178927116342239,70
0.68,0.4249999999999998,0.6750000000000003,1,0.56,0.67,0.68,0.7,0.69,0.79,0.0004762471722824146,2015,2020,0,0.675,70
0.12,0.5249999999999995,0.5250000000000001,1,0.75,0.5,0.6,0.73,0.66,0.7,0.002381235861412073,2019,2022,0,0.44240128003864276,70
0.28,0.34999999999999964,0.2250000000000001,1,0.87,0.66,0.63,0.7,0.53,0.68,0.0015478033099178474,2016,2021,0,0.2803273469387755,70
0.36,0.2999999999999998,0.375,1,0.79,0.67,0.64,0.7,0.29,0.55,0.00011906179307060365,2019,2022,0,0.4776178622740488,70
0.4,0.47499999999999964,0.5,1,0.71,0.56,0.62,0.65,0.68,0.69,0.0011906179307060365,2018,2022,0,0.4585648148148147,70
0.24,0.5999999999999996,0.625,1,0.66,0.72,0.58,0.66,0.37,0.73,0.004167162757471128,2020,2023,0,0.4765120525931337,70
0.68,0.5499999999999998,0.55,1,0.6,0.42,0.62,0.6,0.7,0.73,0.0004762471722824146,2009,2020,1,0.4462457821971393,70
0.4800000000000001,0.5750000000000002,0.7000000000000002,2,0.64,0.48,0.53,0.55,0.69,0.76,0.0011906179307060365,2020,2021,1,0.5668803166351608,70
0.44000000000000006,0.5999999999999996,0.7749999999999999,1,0.7,0.33,0.57,0.62,0.68,0.79,0.003690915585188713,2016,2023,1,0.6153754565376188,70
0.7600000000000001,0.875,1.0,1,0.7,0.69,0.65,0.69,0.42,0.72,0.0004762471722824146,2020,2021,0,0.5838062265722619,70
0.4,0.2999999999999998,0.30000000000000004,1,0.8,0.5,0.63,0.68,0.63,0.7,0.0004762471722824146,2018,2022,0,0.3982199538908753,70
0.4800000000000001,0.34999999999999964,0.5,1,0.71,0.7,0.6,0.67,0.23,0.69,0.00011906179307060365,2020,2022,0,0.5648367346938776,70
0.68,0.34999999999999964,0.42500000000000004,1,0.64,0.7,0.62,0.69,0.31,0.68,0.0003571853792118109,2013,2021,0,0.4872432653061227,70
0.44000000000000006,0.22499999999999964,0.25,1,0.71,0.67,0.66,0.73,0.27,0.62,0.0,2018,2021,0,0.40653979238754356,70
0.4800000000000001,0.22499999999999964,0.375,1,0.77,0.64,0.65,0.73,0.34,0.52,0.0,2019,2023,0,0.5435813148788933,70
0.4800000000000001,0.375,0.3250000000000002,1,0.77,0.41,0.58,0.66,0.64,0.77,0.0004762471722824146,2019,2021,0,0.36385588842975225,70
0.24,0.4500000000000002,0.4500000000000002,1,0.87,0.43,0.59,0.7,0.65,0.68,0.0040481009644005245,2018,2023,0,0.4296658968197,70
0.24,0.14999999999999947,0.3250000000000002,1,0.85,0.63,0.6,0.76,0.32,0.6,0.001666865102988451,2018,0,0,0.556327763634408,70
0.84,0.6499999999999995,0.75,2,0.39,0.71,0.64,0.66,0.5,0.77,0.00130967972377664,2018,2021,0,0.5503767622751579,70
0.44000000000000006,0.5999999999999996,0.625,1,0.7,0.68,0.67,0.71,0.4,0.68,0.0010715561376354328,2019,2022,0,0.4765120525931337,70
0.5199999999999999,0.2999999999999998,0.42500000000000004,1,0.75,0.64,0.7,0.72,0.65,0.71,0.0003571853792118109,2019,2021,0,0.5305498011961642,70
0.5599999999999999,0.5,0.5250000000000001,1,0.61,0.44,0.6,0.64,0.72,0.75,0.00011906179307060365,2019,2022,1,0.4625385366747048,70
0.68,0.5750000000000002,0.6750000000000003,1,0.66,0.7,0.69,0.72,0.35,0.7,0.00023812358614120726,2020,2020,0,0.5434841682419662,70
0.36,0.5249999999999995,0.6499999999999999,1,0.67,0.54,0.65,0.66,0.68,0.79,0.000714370758423622,2015,2022,0,0.5619671537253954,70
0.64,0.6749999999999998,0.7749999999999999,1,0.31,0.52,0.62,0.58,0.7,0.74,0.0004762471722824146,2020,2020,1,0.5523596650067906,70
0.24,0.8250000000000002,0.8500000000000001,1,0.73,0.69,0.63,0.71,0.19,0.69,0.0009524943445648292,2020,2024,0,0.498124136465087,70
0.16000000000000003,0.17499999999999982,0.125,1,0.72,0.63,0.52,0.56,0.66,0.46,0.00011906179307060365,2019,2023,0,0.30888605442176886,70
0.24,0.75,0.42500000000000004,1,0.64,0.29,0.55,0.58,0.71,0.7,0.011072746755566139,2014,2023,1,0.18831240919930936,70
0.5599999999999999,0.5499999999999998,0.4500000000000002,1,0.72,0.42,0.64,0.66,0.66,0.76,0.00023812358614120726,2017,2024,0,0.35163561169339164,70
0.36,0.47499999999999964,0.42500000000000004,1,0.71,0.55,0.61,0.68,0.68,0.75,0.00011906179307060365,2019,2022,0,0.38522222222222235,70
0.28,0.625,0.5,1,0.6,0.32,0.51,0.57,0.73,0.62,0.002381235861412073,2020,2022,1,0.34217828650711035,70
0.4,0.5999999999999996,0.625,1,0.7,0.66,0.74,0.73,0.6,0.67,0.00023812358614120726,2019,2022,0,0.4765120525931337,70
0.31999999999999995,0.625,0.5750000000000002,1,0.76,0.71,0.6,0.69,0.32,0.67,0.0027384212406238837,2019,0,0,0.41086541796739495,70
0.44000000000000006,0.47499999999999964,0.625,2,0.62,0.55,0.67,0.74,0.71,0.7,0.005476842481247768,2014,2021,0,0.5808024691358027,70
0.4800000000000001,0.9000000000000004,0.8000000000000003,1,0.72,0.69,0.59,0.62,0.26,0.74,0.0008334325514942256,2017,2022,0,0.4006886289262803,70
0.31999999999999995,0.7249999999999996,0.8500000000000001,1,0.76,0.7,0.54,0.66,0.32,0.72,0.0027384212406238837,2019,2022,0,0.5778227146814408,70
0.28,0.5999999999999996,0.7749999999999999,1,0.82,0.69,0.54,0.71,0.2,0.81,0.0017859268960590546,2019,0,0,0.6153754565376188,70
0.68,0.47499999999999964,0.6000000000000001,2,0.62,0.45,0.65,0.65,0.71,0.7,0.0003571853792118109,2019,2022,0,0.5563549382716051,70
0.44000000000000006,0.625,0.7250000000000001,1,0.61,0.69,0.69,0.66,0.64,0.82,0.00023812358614120726,2019,2021,0,0.5482396808879639,70
0.4800000000000001,0.625,0.55,1,0.76,0.63,0.67,0.68,0.54,0.72,0.0009524943445648292,2019,2021,0,0.38796970748063364,70
0.5599999999999999,0.7249999999999996,0.7000000000000002,1,0.52,0.53,0.56,0.57,0.68,0.79,0.0003571853792118109,2020,2024,1,0.4461717451523548,70
0.36,0.5249999999999995,0.42500000000000004,1,0.67,0.67,0.72,0.71,0.63,0.66,0.00488153351589475,2012,0,0,0.34674858108924034,70
0.5199999999999999,0.5999999999999996,0.6750000000000003,1,0.61,0.61,0.64,0.68,0.69,0.74,0.000714370758423622,2013,2020,0,0.5227998539079619,70
0.7200000000000001,0.75,0.7250000000000001,2,0.53,0.55,0.63,0.65,0.7,0.75,0.0009524943445648292,2019,2021,1,0.44886447739919455,70
0.4800000000000001,0.39999999999999947,0.375,1,0.8,0.6,0.66,0.75,0.62,0.67,0.0004762471722824146,2019,2022,0,0.3948298700884165,70
0.44000000000000006,0.22499999999999964,0.3500000000000001,2,0.73,0.65,0.7,0.71,0.69,0.61,0.0009524943445648292,2020,2024,0,0.5161730103806232,70
0.6,0.6499999999999995,0.7000000000000002,1,0.69,0.68,0.63,0.71,0.48,0.7,0.0004762471722824146,2019,2021,0,0.5050737796333893,70
